"GpsTime","Y","X","Z","Pitch","Azimuth"
407128.750000,3289463.700772,274788.973779,542.408138,1.626224,-90.555034
407128.760000,3289463.714545,274788.306912,542.412827,1.635507,-90.564633
407128.770000,3289463.728329,274787.640017,542.417558,1.644608,-90.574220
407128.780000,3289463.742123,274786.973091,542.422334,1.653519,-90.583793
407128.790000,3289463.755929,274786.306136,542.427157,1.662232,-90.593351
407128.800000,3289463.769745,274785.639151,542.432028,1.670739,-90.602891
407128.810000,3289463.783572,274784.972135,542.436950,1.679032,-90.612413
407128.820000,3289463.797410,274784.305089,542.441923,1.687103,-90.621915
407128.830000,3289463.811260,274783.638013,542.446950,1.694945,-90.631395
407128.840000,3289463.825121,274782.970905,542.452032,1.702548,-90.640851
407128.850000,3289463.838993,274782.303766,542.457172,1.709906,-90.650282
407128.860000,3289463.852877,274781.636595,542.462371,1.717011,-90.659686
407128.870000,3289463.866773,274780.969393,542.467631,1.723854,-90.669062
407128.880000,3289463.880680,274780.302159,542.472953,1.730428,-90.678407
407128.890000,3289463.894600,274779.634893,542.478340,1.736724,-90.687721
407128.900000,3289463.908531,274778.967594,542.483793,1.742735,-90.697001
407128.910000,3289463.922475,274778.300263,542.489314,1.748452,-90.706247
407128.920000,3289463.936431,274777.632899,542.494905,1.753869,-90.715455
407128.930000,3289463.950399,274776.965502,542.500567,1.758976,-90.724626
407128.940000,3289463.964380,274776.298072,542.506303,1.763766,-90.733756
407128.950000,3289463.978373,274775.630608,542.512114,1.768232,-90.742845
407128.960000,3289463.992380,274774.963110,542.518002,1.772364,-90.751890
407128.970000,3289464.006399,274774.295579,542.523968,1.776155,-90.760891
407128.980000,3289464.020431,274773.628013,542.530016,1.779598,-90.769845
407128.990000,3289464.034476,274772.960413,542.536145,1.782684,-90.778752
407129.000000,3289464.048534,274772.292778,542.542359,1.785405,-90.787608
407129.010000,3289464.062606,274771.625108,542.548658,1.787777,-90.796414
407129.020000,3289464.076691,274770.957404,542.555041,1.789824,-90.805168
407129.030000,3289464.090789,274770.289666,542.561509,1.791554,-90.813866
407129.040000,3289464.104901,274769.621894,542.568059,1.792974,-90.822503
407129.050000,3289464.119027,274768.954089,542.574691,1.794092,-90.831077
407129.060000,3289464.133166,274768.286252,542.581404,1.794914,-90.839584
407129.070000,3289464.147318,274767.618382,542.588195,1.795448,-90.848018
407129.080000,3289464.161485,274766.950481,542.595066,1.795701,-90.856377
407129.090000,3289464.175665,274766.282548,542.602014,1.795680,-90.864657
407129.100000,3289464.189859,274765.614584,542.609038,1.795393,-90.872854
407129.110000,3289464.204067,274764.946590,542.616137,1.794847,-90.880964
407129.120000,3289464.218288,274764.278566,542.623310,1.794048,-90.888983
407129.130000,3289464.232524,274763.610513,542.630557,1.793005,-90.896907
407129.140000,3289464.246773,274762.942430,542.637875,1.791725,-90.904733
407129.150000,3289464.261037,274762.274318,542.645265,1.790214,-90.912456
407129.160000,3289464.275314,274761.606179,542.652724,1.788480,-90.920073
407129.170000,3289464.289606,274760.938011,542.660253,1.786530,-90.927580
407129.180000,3289464.303912,274760.269817,542.667849,1.784371,-90.934973
407129.190000,3289464.318232,274759.601595,542.675511,1.782011,-90.942248
407129.200000,3289464.332566,274758.933347,542.683240,1.779457,-90.949401
407129.210000,3289464.346915,274758.265073,542.691033,1.776716,-90.956429
407129.220000,3289464.361278,274757.596773,542.698889,1.773796,-90.963327
407129.230000,3289464.375655,274756.928449,542.706808,1.770703,-90.970093
407129.240000,3289464.390047,274756.260099,542.714789,1.767444,-90.976721
407129.250000,3289464.404454,274755.591726,542.722829,1.764028,-90.983208
407129.260000,3289464.418875,274754.923328,542.730929,1.760461,-90.989550
407129.270000,3289464.433310,274754.254908,542.739088,1.756750,-90.995743
407129.280000,3289464.447761,274753.586464,542.747303,1.752904,-91.001784
407129.290000,3289464.462225,274752.917998,542.755574,1.748928,-91.007668
407129.300000,3289464.476705,274752.249511,542.763901,1.744830,-91.013393
407129.310000,3289464.491200,274751.581001,542.772281,1.740618,-91.018953
407129.320000,3289464.505709,274750.912471,542.780714,1.736298,-91.024345
407129.330000,3289464.520234,274750.243920,542.789199,1.731879,-91.029565
407129.340000,3289464.534773,274749.575348,542.797735,1.727366,-91.034610
407129.350000,3289464.549327,274748.906757,542.806320,1.722768,-91.039475
407129.360000,3289464.563896,274748.238147,542.814954,1.718091,-91.044156
407129.370000,3289464.578481,274747.569517,542.823636,1.713344,-91.048651
407129.380000,3289464.593081,274746.900870,542.832364,1.708532,-91.052954
407129.390000,3289464.607695,274746.232204,542.841138,1.703663,-91.057062
407129.400000,3289464.622325,274745.563521,542.849955,1.698745,-91.060971
407129.410000,3289464.636971,274744.894821,542.858817,1.693785,-91.064678
407129.420000,3289464.651631,274744.226104,542.867720,1.688790,-91.068178
407129.430000,3289464.666308,274743.557371,542.876664,1.683767,-91.071468
407129.440000,3289464.680999,274742.888622,542.885649,1.678724,-91.074543
407129.450000,3289464.695706,274742.219858,542.894673,1.673667,-91.077401
407129.460000,3289464.710429,274741.551079,542.903734,1.668604,-91.080036
407129.470000,3289464.725167,274740.882285,542.912833,1.663542,-91.082446
407129.480000,3289464.739921,274740.213478,542.921967,1.658489,-91.084625
407129.490000,3289464.754690,274739.544657,542.931136,1.653451,-91.086572
407129.500000,3289464.769476,274738.875823,542.940339,1.648436,-91.088281
407129.510000,3289464.784277,274738.206976,542.949575,1.643452,-91.089748
407129.520000,3289464.799094,274737.538117,542.958842,1.638504,-91.090971
407129.530000,3289464.813927,274736.869247,542.968139,1.633601,-91.091944
407129.540000,3289464.828775,274736.200365,542.977466,1.628750,-91.092665
407129.550000,3289464.843640,274735.531472,542.986822,1.623958,-91.093129
407129.560000,3289464.858521,274734.862569,542.996205,1.619232,-91.093332
407129.570000,3289464.873418,274734.193656,543.005614,1.614580,-91.093271
407129.580000,3289464.888331,274733.524734,543.015048,1.610008,-91.092942
407129.590000,3289464.903260,274732.855802,543.024506,1.605524,-91.092341
407129.600000,3289464.918206,274732.186862,543.033988,1.601136,-91.091463
407129.610000,3289464.933167,274731.517914,543.043491,1.596850,-91.090306
407129.620000,3289464.948145,274730.848957,543.053015,1.592673,-91.088865
407129.630000,3289464.963140,274730.179994,543.062559,1.588614,-91.087137
407129.640000,3289464.978151,274729.511024,543.072122,1.584678,-91.085117
407129.650000,3289464.993178,274728.842047,543.081703,1.580874,-91.082802
407129.660000,3289465.008222,274728.173064,543.091300,1.577209,-91.080188
407129.670000,3289465.023282,274727.504076,543.100913,1.573689,-91.077270
407129.680000,3289465.038360,274726.835083,543.110541,1.570323,-91.074046
407129.690000,3289465.053453,274726.166085,543.120182,1.567116,-91.070512
407129.700000,3289465.068564,274725.497083,543.129835,1.564077,-91.066662
407129.710000,3289465.083691,274724.828078,543.139500,1.561213,-91.062495
407129.720000,3289465.098835,274724.159069,543.149175,1.558531,-91.058005
407129.730000,3289465.113996,274723.490057,543.158860,1.556038,-91.053189
407129.740000,3289465.129174,274722.821043,543.168552,1.553742,-91.048043
407129.750000,3289465.144369,274722.152027,543.178252,1.551649,-91.042563
407129.760000,3289465.159581,274721.483009,543.187957,1.549767,-91.036745
407129.770000,3289465.174810,274720.813990,543.197668,1.548104,-91.030586
407129.780000,3289465.190056,274720.144971,543.207382,1.546665,-91.024082
407129.790000,3289465.205320,274719.475952,543.217099,1.545460,-91.017228
407129.800000,3289465.220600,274718.806933,543.226818,1.544494,-91.010021
407129.810000,3289465.235898,274718.137914,543.236538,1.543775,-91.002458
407129.820000,3289465.251213,274717.468897,543.246257,1.543311,-90.994533
407129.830000,3289465.266545,274716.799881,543.255975,1.543108,-90.986244
407129.840000,3289465.281895,274716.130868,543.265691,1.543174,-90.977586
407129.850000,3289465.297263,274715.461857,543.275402,1.543516,-90.968555
407129.860000,3289465.312648,274714.792849,543.285110,1.544141,-90.959149
407129.870000,3289465.328050,274714.123844,543.294811,1.545057,-90.949362
407129.880000,3289465.343470,274713.454843,543.304506,1.546270,-90.939192
407129.890000,3289465.358908,274712.785846,543.314193,1.547789,-90.928633
407129.900000,3289465.374363,274712.116855,543.323871,1.549619,-90.917683
407129.910000,3289465.389836,274711.447868,543.333539,1.551769,-90.906338
407129.920000,3289465.405327,274710.778887,543.343196,1.554246,-90.894592
407129.930000,3289465.420836,274710.109912,543.352842,1.557056,-90.882444
407129.940000,3289465.436363,274709.440944,543.362473,1.560208,-90.869889
407129.950000,3289465.451908,274708.771982,543.372091,1.563708,-90.856922
407129.960000,3289465.467470,274708.103028,543.381694,1.567563,-90.843541
407129.970000,3289465.483051,274707.434082,543.391280,1.571782,-90.829741
407129.980000,3289465.498650,274706.765144,543.400848,1.576370,-90.815519
407129.990000,3289465.514267,274706.096215,543.410399,1.581336,-90.800870
407130.000000,3289465.529902,274705.427295,543.419929,1.586686,-90.785791
407130.010000,3289465.545556,274704.758385,543.429440,1.592407,-90.770277
407130.020000,3289465.561227,274704.089484,543.438930,1.598476,-90.754334
407130.030000,3289465.576915,274703.420592,543.448400,1.604886,-90.737969
407130.040000,3289465.592619,274702.751710,543.457851,1.611630,-90.721192
407130.050000,3289465.608340,274702.082837,543.467283,1.618702,-90.704011
407130.060000,3289465.624076,274701.413973,543.476695,1.626093,-90.686436
407130.070000,3289465.639826,274700.745118,543.486090,1.633798,-90.668476
407130.080000,3289465.655591,274700.076271,543.495466,1.641809,-90.650139
407130.090000,3289465.671369,274699.407434,543.504825,1.650119,-90.631434
407130.100000,3289465.687160,274698.738605,543.514166,1.658722,-90.612370
407130.110000,3289465.702963,274698.069784,543.523490,1.667610,-90.592956
407130.120000,3289465.718778,274697.400972,543.532798,1.676777,-90.573201
407130.130000,3289465.734605,274696.732168,543.542089,1.686215,-90.553114
407130.140000,3289465.750441,274696.063372,543.551365,1.695918,-90.532704
407130.150000,3289465.766288,274695.394584,543.560624,1.705878,-90.511980
407130.160000,3289465.782145,274694.725804,543.569869,1.716090,-90.490950
407130.170000,3289465.798010,274694.057032,543.579099,1.726545,-90.469624
407130.180000,3289465.813883,274693.388267,543.588314,1.737237,-90.448010
407130.190000,3289465.829764,274692.719510,543.597515,1.748159,-90.426117
407130.200000,3289465.845653,274692.050761,543.606703,1.759304,-90.403954
407130.210000,3289465.861547,274691.382018,543.615877,1.770664,-90.381531
407130.220000,3289465.877448,274690.713283,543.625038,1.782234,-90.358856
407130.230000,3289465.893353,274690.044555,543.634186,1.794007,-90.335937
407130.240000,3289465.909264,274689.375834,543.643322,1.805974,-90.312785
407130.250000,3289465.925179,274688.707120,543.652446,1.818129,-90.289407
407130.260000,3289465.941097,274688.038412,543.661558,1.830466,-90.265812
407130.270000,3289465.957018,274687.369711,543.670659,1.842978,-90.242011
407130.280000,3289465.972941,274686.701016,543.679750,1.855656,-90.218011
407130.290000,3289465.988867,274686.032328,543.688829,1.868495,-90.193821
407130.300000,3289466.004793,274685.363646,543.697899,1.881488,-90.169450
407130.310000,3289466.020720,274684.694970,543.706959,1.894627,-90.144908
407130.320000,3289466.036647,274684.026300,543.716009,1.907906,-90.120202
407130.330000,3289466.052574,274683.357636,543.725050,1.921318,-90.095343
407130.340000,3289466.068499,274682.688978,543.734083,1.934856,-90.070338
407130.350000,3289466.084423,274682.020326,543.743107,1.948512,-90.045198
407130.360000,3289466.100344,274681.351679,543.752123,1.962280,-90.019930
407130.370000,3289466.116263,274680.683037,543.761131,1.976153,-89.994543
407130.380000,3289466.132177,274680.014401,543.770132,1.990124,-89.969048
407130.390000,3289466.148088,274679.345770,543.779126,2.004186,-89.943451
407130.400000,3289466.163994,274678.677144,543.788114,2.018332,-89.917763
407130.410000,3289466.179895,274678.008523,543.797095,2.032556,-89.891992
407130.420000,3289466.195790,274677.339906,543.806071,2.046850,-89.866148
407130.430000,3289466.211678,274676.671295,543.815041,2.061207,-89.840238
407130.440000,3289466.227560,274676.002688,543.824005,2.075620,-89.814272
407130.450000,3289466.243434,274675.334086,543.832965,2.090083,-89.788259
407130.460000,3289466.259299,274674.665488,543.841921,2.104588,-89.762208
407130.470000,3289466.275156,274673.996894,543.850873,2.119128,-89.736128
407130.480000,3289466.291003,274673.328304,543.859820,2.133698,-89.710027
407130.490000,3289466.306841,274672.659719,543.868765,2.148288,-89.683914
407130.500000,3289466.322668,274671.991137,543.877706,2.162894,-89.657799
407130.510000,3289466.338484,274671.322559,543.886645,2.177507,-89.631691
407130.520000,3289466.354288,274670.653985,543.895582,2.192121,-89.605597
407130.530000,3289466.370079,274669.985414,543.904517,2.206729,-89.579528
407130.540000,3289466.385858,274669.316847,543.913450,2.221324,-89.553491
407130.550000,3289466.401623,274668.648283,543.922382,2.235898,-89.527497
407130.560000,3289466.417374,274667.979722,543.931313,2.250446,-89.501553
407130.570000,3289466.433111,274667.311164,543.940243,2.264960,-89.475669
407130.580000,3289466.448832,274666.642610,543.949174,2.279433,-89.449854
407130.590000,3289466.464538,274665.974058,543.958105,2.293859,-89.424116
407130.600000,3289466.480226,274665.305509,543.967036,2.308229,-89.398465
407130.610000,3289466.495898,274664.636962,543.975968,2.322538,-89.372909
407130.620000,3289466.511553,274663.968418,543.984902,2.336778,-89.347457
407130.630000,3289466.527189,274663.299877,543.993837,2.350942,-89.322119
407130.640000,3289466.542806,274662.631337,544.002775,2.365024,-89.296902
407130.650000,3289466.558404,274661.962800,544.011714,2.379017,-89.271817
407130.660000,3289466.573982,274661.294265,544.020657,2.392913,-89.246871
407130.670000,3289466.589539,274660.625732,544.029603,2.406706,-89.222075
407130.680000,3289466.605076,274659.957201,544.038552,2.420388,-89.197436
407130.690000,3289466.620590,274659.288671,544.047505,2.433954,-89.172963
407130.700000,3289466.636082,274658.620143,544.056462,2.447395,-89.148666
407130.710000,3289466.651552,274657.951616,544.065423,2.460705,-89.124553
407130.720000,3289466.666998,274657.283091,544.074390,2.473877,-89.100634
407130.730000,3289466.682419,274656.614566,544.083362,2.486904,-89.076917
407130.740000,3289466.697816,274655.946043,544.092339,2.499779,-89.053411
407130.750000,3289466.713188,274655.277521,544.101323,2.512495,-89.030125
407130.760000,3289466.728534,274654.609000,544.110313,2.525045,-89.007068
407130.770000,3289466.743854,274653.940479,544.119309,2.537422,-88.984249
407130.780000,3289466.759146,274653.271960,544.128313,2.549620,-88.961677
407130.790000,3289466.774411,274652.603440,544.137324,2.561631,-88.939360
407130.800000,3289466.789648,274651.934921,544.146343,2.573449,-88.917308
407130.810000,3289466.804856,274651.266403,544.155370,2.585065,-88.895530
407130.820000,3289466.820035,274650.597884,544.164405,2.596475,-88.874033
407130.830000,3289466.835183,274649.929366,544.173450,2.607670,-88.852828
407130.840000,3289466.850302,274649.260847,544.182503,2.618644,-88.831923
