"GpsTime","Y","X","Z","Roll","Pitch","Azimuth"
407171.264235,3289509.545350,271940.825137,522.459013,-0.030735,1.948462,-93.716411
407171.269235,3289509.541386,271940.488059,522.454438,-0.041706,1.952380,-93.717716
407171.274235,3289509.537415,271940.150987,522.449845,-0.052014,1.955205,-93.718801
407171.279236,3289509.533434,271939.813912,522.445241,-0.061193,1.958031,-93.718793
407171.284236,3289509.529448,271939.476833,522.440623,-0.070845,1.961074,-93.719880
407171.289236,3289509.525458,271939.139749,522.435989,-0.081154,1.964992,-93.720968
407171.294236,3289509.521461,271938.802664,522.431338,-0.091229,1.969128,-93.721620
407171.299236,3289509.517456,271938.465583,522.426671,-0.100679,1.972826,-93.723147
407171.304236,3289509.513449,271938.128500,522.421991,-0.110309,1.977181,-93.723582
407171.309236,3289509.509436,271937.791425,522.417299,-0.120196,1.980441,-93.725109
407171.314236,3289509.505420,271937.454349,522.412596,-0.129578,1.983487,-93.724668
407171.319236,3289509.501396,271937.117277,522.407887,-0.138560,1.986311,-93.725320
407171.324236,3289509.497369,271936.780200,522.403172,-0.147739,1.990886,-93.725321
407171.329236,3289509.493335,271936.443133,522.398450,-0.157166,1.994365,-93.726195
407171.334236,3289509.489289,271936.106068,522.393724,-0.165908,1.997191,-93.726193
407171.339236,3289509.485231,271935.769001,522.388994,-0.174009,2.000235,-93.726629
407171.344237,3289509.481168,271935.431940,522.384256,-0.182781,2.003277,-93.727503
407171.349237,3289509.477093,271935.094877,522.379507,-0.191069,2.005885,-93.727063
407171.354237,3289509.473005,271934.757817,522.374753,-0.198078,2.008491,-93.727499
407171.359237,3289509.468915,271934.420755,522.369998,-0.205719,2.012192,-93.727283
407171.364237,3289509.464817,271934.083697,522.365241,-0.213375,2.015018,-93.727502
407171.369237,3289509.460711,271933.746640,522.360482,-0.219908,2.018065,-93.726847
407171.374237,3289509.456604,271933.409589,522.355718,-0.227345,2.020671,-93.727066
407171.379237,3289509.452494,271933.072538,522.350951,-0.235650,2.024153,-93.727069
407171.384237,3289509.448375,271932.735495,522.346180,-0.242635,2.026762,-93.726851
407171.389237,3289509.444248,271932.398453,522.341402,-0.250026,2.028937,-93.725757
407171.394237,3289509.440111,271932.061413,522.336614,-0.257886,2.030889,-93.725536
407171.399237,3289509.435967,271931.724372,522.331812,-0.265730,2.033281,-93.724881
407171.404237,3289509.431814,271931.387331,522.326996,-0.273784,2.035237,-93.724005
407171.409237,3289509.427654,271931.050289,522.322166,-0.282299,2.037627,-93.723787
407171.414237,3289509.423487,271930.713240,522.317324,-0.290807,2.041548,-93.723359
407171.419237,3289509.419318,271930.376198,522.312467,-0.300188,2.044376,-93.722926
407171.424237,3289509.415144,271930.039155,522.307596,-0.309757,2.047210,-93.721618
407171.429237,3289509.410958,271929.702111,522.302714,-0.318241,2.050260,-93.720531
407171.434237,3289509.406769,271929.365064,522.297821,-0.327163,2.054841,-93.719453
407171.439237,3289509.402577,271929.028022,522.292914,-0.336513,2.058548,-93.718152
407171.444237,3289509.398372,271928.690979,522.287995,-0.344763,2.062258,-93.716633
407171.449237,3289509.394160,271928.353940,522.283066,-0.353028,2.065309,-93.715548
407171.454237,3289509.389946,271928.016905,522.278127,-0.363049,2.067922,-93.714679
407171.459237,3289509.385718,271927.679866,522.273183,-0.372400,2.071412,-93.713379
407171.464237,3289509.381484,271927.342833,522.268237,-0.381773,2.074680,-93.712734
407171.469237,3289509.377249,271927.005798,522.263289,-0.392629,2.077956,-93.710777
407171.474237,3289509.372998,271926.668763,522.258342,-0.402424,2.081882,-93.709701
407171.479238,3289509.368741,271926.331730,522.253391,-0.411540,2.086251,-93.707972
407171.484238,3289509.364486,271925.994709,522.248432,-0.421967,2.088871,-93.706231
407171.489238,3289509.360224,271925.657689,522.243469,-0.432628,2.092144,-93.704932
407171.494238,3289509.355954,271925.320672,522.238502,-0.442188,2.095418,-93.703416
407171.499238,3289509.351682,271924.983655,522.233532,-0.452825,2.098260,-93.701459
407171.504238,3289509.347400,271924.646640,522.228562,-0.463712,2.100876,-93.700377
407171.509238,3289509.343108,271924.309622,522.223598,-0.473912,2.104374,-93.698426
407171.514238,3289509.338811,271923.972604,522.218635,-0.484978,2.107218,-93.696253
407171.519238,3289509.334503,271923.635580,522.213676,-0.495841,2.111370,-93.694528
407171.524238,3289509.330182,271923.298552,522.208725,-0.505604,2.116836,-93.692597
407171.529238,3289509.325854,271922.961533,522.203780,-0.514929,2.120991,-93.690655
407171.534238,3289509.321519,271922.624521,522.198834,-0.524230,2.124059,-93.688048
407171.539238,3289509.317171,271922.287512,522.193889,-0.533134,2.127773,-93.686541
407171.544239,3289509.312818,271921.950510,522.188945,-0.541576,2.131712,-93.684381
407171.549239,3289509.308458,271921.613520,522.183999,-0.549557,2.133691,-93.681546
407171.554239,3289509.304085,271921.276529,522.179056,-0.557310,2.136328,-93.678499
407171.559239,3289509.299701,271920.939535,522.174115,-0.565307,2.139833,-93.676117
407171.564239,3289509.295305,271920.602542,522.169175,-0.573741,2.143339,-93.673736
407171.569239,3289509.290898,271920.265549,522.164241,-0.581948,2.146847,-93.671136
407171.574239,3289509.286485,271919.928560,522.159312,-0.590382,2.150135,-93.668753
407171.579239,3289509.282066,271919.591571,522.154384,-0.599681,2.153206,-93.666150
407171.584239,3289509.277635,271919.254584,522.149461,-0.607912,2.156490,-93.664206
407171.589239,3289509.273199,271918.917602,522.144537,-0.616329,2.159128,-93.661380
407171.594239,3289509.268754,271918.580621,522.139610,-0.625182,2.161984,-93.658557
407171.599239,3289509.264296,271918.243645,522.134681,-0.633195,2.165925,-93.656622
407171.604239,3289509.259833,271917.906677,522.129746,-0.640931,2.169008,-93.653146
407171.609240,3289509.255361,271917.569715,522.124800,-0.648683,2.171431,-93.650101
407171.614240,3289509.250875,271917.232753,522.119843,-0.655779,2.174073,-93.647059
407171.619240,3289509.246382,271916.895795,522.114873,-0.662875,2.176716,-93.644016
407171.624240,3289509.241882,271916.558837,522.109894,-0.670627,2.179577,-93.640977
407171.629240,3289509.237371,271916.221879,522.104908,-0.678176,2.183090,-93.638383
407171.634240,3289509.232858,271915.884926,522.099913,-0.686146,2.185952,-93.635345
407171.639240,3289509.228340,271915.547973,522.094910,-0.694528,2.188823,-93.631651
407171.644240,3289509.223816,271915.211015,522.089896,-0.703364,2.192344,-93.628402
407171.649240,3289509.219287,271914.874059,522.084874,-0.711956,2.195656,-93.624496
407171.654240,3289509.214751,271914.537108,522.079843,-0.720556,2.198746,-93.620805
407171.659240,3289509.210201,271914.200158,522.074808,-0.728282,2.202275,-93.617121
407171.664240,3289509.205637,271913.863208,522.069770,-0.735579,2.206238,-93.613662
407171.669240,3289509.201055,271913.526260,522.064727,-0.742640,2.209552,-93.609757
407171.674241,3289509.196452,271913.189313,522.059677,-0.748390,2.213084,-93.605855
407171.679241,3289509.191835,271912.852369,522.054620,-0.754139,2.216836,-93.601957
407171.684241,3289509.187206,271912.515435,522.049551,-0.760552,2.219711,-93.598266
407171.689241,3289509.182566,271912.178503,522.044476,-0.766738,2.223026,-93.594362
407171.694241,3289509.177918,271911.841573,522.039396,-0.773143,2.226561,-93.590462
407171.699241,3289509.173267,271911.504645,522.034310,-0.780867,2.230092,-93.586781
407171.704241,3289509.168600,271911.167714,522.029228,-0.787490,2.234502,-93.582894
407171.709241,3289509.163924,271910.830785,522.024154,-0.793675,2.239130,-93.579010
407171.714241,3289509.159246,271910.493861,522.019091,-0.800945,2.243325,-93.574902
407171.719241,3289509.154552,271910.156935,522.014042,-0.807559,2.247957,-93.570800
407171.724241,3289509.149847,271909.820010,522.009004,-0.813490,2.252162,-93.566037
407171.729241,3289509.145138,271909.483090,522.003974,-0.820952,2.255931,-93.561268
407171.734241,3289509.140421,271909.146173,521.998952,-0.829085,2.259694,-93.556937
407171.739242,3289509.135695,271908.809257,521.993939,-0.836983,2.263901,-93.552175
407171.744242,3289509.130965,271908.472342,521.988932,-0.846218,2.268317,-93.548073
407171.749242,3289509.126223,271908.135426,521.983936,-0.855436,2.273396,-93.543545
407171.754242,3289509.121464,271907.798513,521.978954,-0.863770,2.278261,-93.538795
407171.759242,3289509.116695,271907.461602,521.973986,-0.872069,2.283140,-93.533171
407171.764242,3289509.111914,271907.124692,521.969033,-0.881050,2.288446,-93.528210
407171.769242,3289509.107119,271906.787787,521.964096,-0.889593,2.293754,-93.523250
407171.774242,3289509.102311,271906.450888,521.959173,-0.898336,2.297976,-93.517837
407171.779242,3289509.097489,271906.113989,521.954262,-0.907735,2.301980,-93.512421
407171.784242,3289509.092652,271905.777090,521.949364,-0.917159,2.306412,-93.507668
407171.789242,3289509.087803,271905.440195,521.944481,-0.926995,2.310856,-93.502260
407171.794242,3289509.082942,271905.103300,521.939614,-0.937240,2.315092,-93.496193
407171.799242,3289509.078069,271904.766406,521.934762,-0.947957,2.320189,-93.491017
407171.804243,3289509.073191,271904.429517,521.929926,-0.958866,2.324862,-93.485177
407171.809243,3289509.068303,271904.092633,521.925103,-0.969556,2.329316,-93.479335
407171.814243,3289509.063408,271903.755748,521.920295,-0.979809,2.334209,-93.473501
407171.819243,3289509.058514,271903.418871,521.915495,-0.991399,2.339092,-93.468324
407171.824243,3289509.053610,271903.082002,521.910709,-1.001851,2.343120,-93.462040
407171.829243,3289509.048692,271902.745132,521.905936,-1.011192,2.347376,-93.455322
407171.834243,3289509.043771,271902.408265,521.901173,-1.022089,2.351403,-93.449258
407171.839243,3289509.038842,271902.071398,521.896417,-1.033405,2.355876,-93.442764
407171.844243,3289509.033896,271901.734531,521.891671,-1.043628,2.360568,-93.436276
407171.849243,3289509.028945,271901.397668,521.886932,-1.054943,2.365044,-93.429784
407171.854243,3289509.023979,271901.060803,521.882201,-1.066504,2.370382,-93.423965
407171.859243,3289509.018998,271900.723944,521.877476,-1.076972,2.375503,-93.418144
407171.864243,3289509.014004,271900.387092,521.872759,-1.086719,2.379562,-93.410771
407171.869244,3289509.008994,271900.050242,521.868056,-1.096502,2.383823,-93.404279
407171.874244,3289509.003970,271899.713392,521.863368,-1.106277,2.389838,-93.397602
407171.879244,3289508.998937,271899.376555,521.858692,-1.116286,2.394098,-93.391329
407171.884244,3289508.993890,271899.039721,521.854029,-1.126231,2.397515,-93.383509
407171.889244,3289508.988826,271898.702883,521.849374,-1.136230,2.401562,-93.377015
407171.894244,3289508.983751,271898.366049,521.844730,-1.146239,2.406262,-93.370753
407171.899244,3289508.978668,271898.029226,521.840100,-1.156438,2.409665,-93.363810
407171.904244,3289508.973571,271897.692402,521.835491,-1.165990,2.413720,-93.357099
407171.909244,3289508.968471,271897.355579,521.830906,-1.176672,2.418852,-93.351286
407171.914244,3289508.963368,271897.018766,521.826340,-1.187989,2.422682,-93.345010
407171.919244,3289508.958255,271896.681957,521.821796,-1.197931,2.426545,-93.337203
407171.924244,3289508.953142,271896.345155,521.817267,-1.208355,2.430387,-93.330491
407171.929244,3289508.948033,271896.008355,521.812752,-1.220946,2.434458,-93.323346
407171.934245,3289508.942911,271895.671562,521.808253,-1.232452,2.437870,-93.316407
407171.939245,3289508.937778,271895.334770,521.803770,-1.243047,2.441521,-93.308598
407171.944245,3289508.932638,271894.997980,521.799293,-1.254771,2.444717,-93.301656
407171.949245,3289508.927479,271894.661188,521.794832,-1.265821,2.449017,-93.294301
407171.954245,3289508.922303,271894.324400,521.790388,-1.276006,2.453314,-93.287165
407171.959245,3289508.917116,271893.987616,521.785957,-1.285943,2.457189,-93.279364
407171.964245,3289508.911909,271893.650831,521.781540,-1.295681,2.461493,-93.272011
407171.969245,3289508.906686,271893.314053,521.777138,-1.304781,2.466006,-93.265101
407171.974245,3289508.901451,271892.977281,521.772747,-1.313615,2.470327,-93.257093
407171.979245,3289508.896201,271892.640517,521.768363,-1.322466,2.473547,-93.249499
407171.984245,3289508.890932,271892.303752,521.763990,-1.329979,2.478312,-93.241283
407171.989245,3289508.885654,271891.966995,521.759624,-1.337518,2.481753,-93.233694
407171.994245,3289508.880366,271891.630236,521.755268,-1.345227,2.485438,-93.225018
407171.999244,3289508.875060,271891.293478,521.750921,-1.352339,2.489531,-93.217664
407172.004245,3289508.869753,271890.956720,521.746575,-1.359624,2.493503,-93.209648
407172.009245,3289508.864421,271890.619960,521.742256,-1.368025,2.496516,-93.201832
407172.014245,3289508.859089,271890.283211,521.737956,-1.376010,2.500830,-93.194485
407172.019245,3289508.853743,271889.946464,521.733676,-1.383329,2.505587,-93.186930
407172.024245,3289508.848387,271889.609726,521.729411,-1.390616,2.508614,-93.178677
407172.029245,3289508.843015,271889.272990,521.725162,-1.396574,2.512088,-93.169998
407172.034245,3289508.837627,271888.936260,521.720923,-1.401676,2.515990,-93.161768
407172.039245,3289508.832232,271888.599535,521.716687,-1.407205,2.519898,-93.153319
407172.044245,3289508.826824,271888.262820,521.712459,-1.412077,2.522278,-93.144832
407172.049245,3289508.821398,271887.926101,521.708245,-1.415827,2.525766,-93.135717
407172.054245,3289508.815958,271887.589385,521.704041,-1.420281,2.529010,-93.127690
407172.059245,3289508.810503,271887.252672,521.699853,-1.424476,2.531839,-93.118778
407172.064245,3289508.805028,271886.915958,521.695685,-1.427598,2.535095,-93.110314
407172.069246,3289508.799543,271886.579247,521.691534,-1.431167,2.538783,-93.102080
407172.074246,3289508.794043,271886.242536,521.687401,-1.434717,2.542701,-93.093414
407172.079246,3289508.788523,271885.905830,521.683283,-1.436268,2.545761,-93.084070
407172.084246,3289508.782998,271885.569127,521.679179,-1.438019,2.549270,-93.074300
407172.089246,3289508.777462,271885.232426,521.675087,-1.440702,2.553402,-93.065858
407172.094246,3289508.771905,271884.895729,521.671010,-1.441181,2.558200,-93.056996
407172.099246,3289508.766335,271884.559047,521.666948,-1.440087,2.561054,-93.047210
407172.104246,3289508.760756,271884.222371,521.662904,-1.439887,2.563679,-93.037855
407172.109246,3289508.755163,271883.885696,521.658875,-1.440143,2.566510,-93.028943
407172.114246,3289508.749554,271883.549026,521.654858,-1.440140,2.568927,-93.019145
407172.119246,3289508.743937,271883.212359,521.650847,-1.441459,2.571120,-93.009561
407172.124246,3289508.738310,271882.875690,521.646846,-1.443443,2.574400,-93.000223
407172.129246,3289508.732667,271882.539020,521.642851,-1.445228,2.578326,-92.991339
407172.134247,3289508.727014,271882.202353,521.638858,-1.446308,2.581841,-92.981350
407172.139247,3289508.721350,271881.865687,521.634871,-1.446950,2.585576,-92.971367
407172.144247,3289508.715672,271881.529022,521.630898,-1.446519,2.589955,-92.961838
407172.149247,3289508.709977,271881.192363,521.626940,-1.444985,2.593902,-92.952079
407172.154247,3289508.704270,271880.855715,521.622999,-1.443209,2.596330,-92.941844
407172.159247,3289508.698554,271880.519071,521.619075,-1.442089,2.598759,-92.931609
407172.164247,3289508.692825,271880.182427,521.615157,-1.441853,2.601400,-92.921598
407172.169247,3289508.687081,271879.845787,521.611242,-1.441835,2.604259,-92.911592
407172.174247,3289508.681327,271879.509152,521.607329,-1.442244,2.606906,-92.901362
407172.179247,3289508.675565,271879.172520,521.603417,-1.443099,2.609766,-92.891357
407172.184247,3289508.669790,271878.835884,521.599506,-1.443518,2.613500,-92.881373
407172.189247,3289508.664005,271878.499249,521.595599,-1.443478,2.617026,-92.870947
407172.194247,3289508.658214,271878.162617,521.591698,-1.443876,2.620334,-92.860515
407172.199248,3289508.652413,271877.825984,521.587811,-1.443835,2.623860,-92.850088
407172.204248,3289508.646606,271877.489351,521.583940,-1.444013,2.627824,-92.839672
407172.209248,3289508.640798,271877.152722,521.580083,-1.445073,2.630908,-92.829454
407172.214248,3289508.634977,271876.816092,521.576243,-1.445677,2.634440,-92.818808
407172.219248,3289508.629147,271876.479463,521.572416,-1.446289,2.637967,-92.808382
407172.224248,3289508.623316,271876.142838,521.568598,-1.449107,2.641046,-92.798382
407172.229248,3289508.617472,271875.806213,521.564789,-1.452382,2.645207,-92.788847
407172.234248,3289508.611617,271875.469594,521.560993,-1.454762,2.649161,-92.778869
407172.239248,3289508.605761,271875.132975,521.557210,-1.458173,2.652931,-92.767574
407172.244248,3289508.599899,271874.796357,521.553447,-1.461853,2.656892,-92.757378
407172.249248,3289508.594031,271874.459743,521.549706,-1.465294,2.661738,-92.746767
407172.254248,3289508.588155,271874.123139,521.545989,-1.468514,2.665274,-92.736123
407172.259248,3289508.582269,271873.786537,521.542301,-1.471505,2.668598,-92.725255
407172.264249,3289508.576371,271873.449937,521.538639,-1.474307,2.672343,-92.715054
407172.269249,3289508.570464,271873.113338,521.534997,-1.477765,2.676525,-92.704864
407172.274249,3289508.564542,271872.776746,521.531369,-1.480764,2.679408,-92.694204
407172.279249,3289508.558604,271872.440156,521.527759,-1.483303,2.681866,-92.683095
407172.284249,3289508.552660,271872.103561,521.524171,-1.486947,2.685630,-92.672239
407172.289249,3289508.546707,271871.766973,521.520606,-1.491308,2.689797,-92.662706
407172.294249,3289508.540744,271871.430387,521.517068,-1.494950,2.693563,-92.651850
407172.299249,3289508.534778,271871.093808,521.513555,-1.499235,2.695805,-92.640736
407172.304249,3289508.528808,271870.757228,521.510069,-1.503980,2.699566,-92.630099
407172.309249,3289508.522829,271870.420651,521.506610,-1.507870,2.703753,-92.619912
407172.314249,3289508.516845,271870.084078,521.503174,-1.511489,2.707315,-92.608614
407172.319249,3289508.510857,271869.747508,521.499762,-1.515783,2.710647,-92.597748
407172.324249,3289508.504863,271869.410935,521.496375,-1.520317,2.715279,-92.587354
407172.329250,3289508.498865,271869.074368,521.493006,-1.525495,2.718608,-92.576707
407172.334250,3289508.492861,271868.737806,521.489659,-1.531076,2.720862,-92.565375
407172.339250,3289508.486849,271868.401239,521.486342,-1.536471,2.724410,-92.554734
407172.344250,3289508.480837,271868.064674,521.483054,-1.542772,2.728817,-92.544774
407172.349250,3289508.474821,271867.728109,521.479791,-1.549260,2.733023,-92.534152
407172.354250,3289508.468798,271867.391548,521.476554,-1.554642,2.736362,-92.523287
407172.359250,3289508.462778,271867.054989,521.473349,-1.560680,2.740140,-92.512435
407172.364250,3289508.456756,271866.718434,521.470173,-1.567602,2.743912,-92.501803
407172.369250,3289508.450726,271866.381882,521.467024,-1.573866,2.747249,-92.491158
407172.374250,3289508.444696,271866.045333,521.463907,-1.580536,2.750387,-92.479852
407172.379250,3289508.438662,271865.708788,521.460824,-1.587685,2.753721,-92.469427
407172.384250,3289508.432624,271865.372246,521.457770,-1.594811,2.756412,-92.458546
407172.389250,3289508.426580,271865.035712,521.454745,-1.601269,2.758456,-92.447429
407172.394251,3289508.420534,271864.699179,521.451751,-1.607739,2.760931,-92.436544
407172.399251,3289508.414486,271864.362653,521.448791,-1.614010,2.763395,-92.426095
407172.404251,3289508.408434,271864.026133,521.445861,-1.619812,2.765442,-92.414979
407172.409250,3289508.402380,271863.689623,521.442955,-1.625404,2.766610,-92.404057
407172.414250,3289508.396321,271863.353122,521.440070,-1.629924,2.767767,-92.393572
407172.419250,3289508.390261,271863.016630,521.437203,-1.633975,2.768725,-92.382425
407172.424250,3289508.384199,271862.680145,521.434351,-1.638265,2.769233,-92.371703
407172.429250,3289508.378134,271862.343667,521.431512,-1.642544,2.769750,-92.360762
407172.434250,3289508.372065,271862.007197,521.428692,-1.646406,2.769598,-92.350240
407172.439250,3289508.365996,271861.670726,521.425887,-1.651122,2.769679,-92.339287
407172.444250,3289508.359925,271861.334257,521.423097,-1.656099,2.769954,-92.329215
407172.449250,3289508.353853,271860.997791,521.420318,-1.661087,2.770660,-92.319374
407172.454250,3289508.347779,271860.661330,521.417549,-1.665648,2.771142,-92.309746
407172.459250,3289508.341702,271860.324872,521.414788,-1.669334,2.771407,-92.300112
407172.464251,3289508.335628,271859.988420,521.412033,-1.673052,2.771435,-92.291127
407172.469251,3289508.329558,271859.651978,521.409276,-1.676987,2.770589,-92.282117
407172.474251,3289508.323490,271859.315541,521.406519,-1.680266,2.769744,-92.273106
407172.479251,3289508.317429,271858.979107,521.403759,-1.683995,2.769330,-92.264328
407172.484251,3289508.311377,271858.642677,521.400992,-1.688596,2.768698,-92.255542
407172.489251,3289508.305329,271858.306251,521.398219,-1.693022,2.768041,-92.247632
407172.494251,3289508.299288,271857.969828,521.395439,-1.696979,2.766967,-92.239052
407172.499251,3289508.293257,271857.633407,521.392653,-1.701820,2.765669,-92.230685
407172.504251,3289508.287235,271857.296983,521.389865,-1.707142,2.765438,-92.223225
407172.509251,3289508.281218,271856.960563,521.387079,-1.711819,2.765201,-92.215984
407172.514251,3289508.275214,271856.624149,521.384294,-1.716901,2.764110,-92.208060
407172.519251,3289508.269218,271856.287739,521.381512,-1.722003,2.762570,-92.200560
407172.524251,3289508.263233,271855.951330,521.378731,-1.727761,2.761686,-92.193081
407172.529252,3289508.257254,271855.614925,521.375951,-1.733542,2.761226,-92.186051
407172.534252,3289508.251275,271855.278525,521.373173,-1.737782,2.760774,-92.178803
407172.539252,3289508.245301,271854.942130,521.370396,-1.742022,2.759886,-92.171542
407172.544252,3289508.239323,271854.605743,521.367632,-1.745856,2.758759,-92.164930
407172.549252,3289508.233342,271854.269354,521.364881,-1.749430,2.758315,-92.157463
407172.554252,3289508.227359,271853.932971,521.362143,-1.753920,2.757190,-92.150851
407172.559252,3289508.221372,271853.596592,521.359421,-1.759087,2.756269,-92.144683
407172.564252,3289508.215375,271853.260217,521.356721,-1.763369,2.755357,-92.138296
407172.569252,3289508.209380,271852.923849,521.354037,-1.768567,2.754199,-92.132778
407172.574252,3289508.203382,271852.587484,521.351363,-1.774411,2.753049,-92.127040
407172.579252,3289508.197374,271852.251125,521.348704,-1.778330,2.752309,-92.122191
407172.584252,3289508.191364,271851.914772,521.346063,-1.781323,2.751821,-92.116255
407172.589252,3289508.185353,271851.578425,521.343439,-1.784992,2.750884,-92.110742
407172.594253,3289508.179332,271851.242080,521.340836,-1.787570,2.751039,-92.105264
407172.599253,3289508.173309,271850.905748,521.338254,-1.789719,2.749658,-92.099957
407172.604253,3289508.167290,271850.569422,521.335686,-1.793376,2.747417,-92.094185
407172.609253,3289508.161260,271850.233097,521.333134,-1.796234,2.746003,-92.089971
407172.614253,3289508.155228,271849.896772,521.330596,-1.798406,2.745702,-92.085135
407172.619253,3289508.149203,271849.560458,521.328070,-1.801919,2.744288,-92.080921
407172.624253,3289508.143172,271849.224142,521.325559,-1.804976,2.743980,-92.076304
407172.629253,3289508.137138,271848.887828,521.323059,-1.807387,2.743447,-92.071899
407172.634253,3289508.131110,271848.551517,521.320565,-1.811110,2.742696,-92.067487
407172.639253,3289508.125081,271848.215204,521.318076,-1.815490,2.743037,-92.063109
407172.644253,3289508.119051,271847.878902,521.315590,-1.820369,2.742901,-92.060030
407172.649253,3289508.113024,271847.542603,521.313107,-1.826026,2.741516,-92.054940
407172.654253,3289508.106988,271847.206308,521.310633,-1.830871,2.739654,-92.051149
407172.659254,3289508.100952,271846.870012,521.308165,-1.835927,2.739109,-92.047181
407172.664254,3289508.094914,271846.533725,521.305703,-1.841449,2.737888,-92.043848
407172.669254,3289508.088865,271846.197441,521.303247,-1.845870,2.737111,-92.040310
407172.674254,3289508.082815,271845.861167,521.300793,-1.850082,2.736109,-92.036984
407172.679254,3289508.076768,271845.524896,521.298333,-1.855158,2.735115,-92.033439
407172.684254,3289508.070714,271845.188631,521.295867,-1.859390,2.733881,-92.030543
407172.689254,3289508.064657,271844.852369,521.293402,-1.863165,2.733099,-92.027224
407172.694254,3289508.058601,271844.516116,521.290935,-1.867377,2.731442,-92.023876
407172.699254,3289508.052544,271844.179870,521.288475,-1.871358,2.729138,-92.020288
407172.704254,3289508.046483,271843.843624,521.286026,-1.875569,2.727264,-92.016932
407172.709254,3289508.040423,271843.507384,521.283589,-1.880696,2.725362,-92.014452
407172.714254,3289508.034360,271843.171145,521.281163,-1.885771,2.723277,-92.010870
407172.719254,3289508.028291,271842.834911,521.278746,-1.890658,2.721171,-92.007945
407172.724255,3289508.022222,271842.498676,521.276331,-1.896869,2.719932,-92.005267
407172.729255,3289508.016146,271842.162449,521.273916,-1.902892,2.718452,-92.003237
407172.734255,3289508.010064,271841.826229,521.271504,-1.907999,2.716566,-92.000318
407172.739255,3289508.003981,271841.490015,521.269096,-1.913323,2.713805,-91.997370
407172.744255,3289507.997892,271841.153803,521.266696,-1.918450,2.711905,-91.994888
407172.749255,3289507.991796,271840.817598,521.264302,-1.923131,2.710448,-91.992202
407172.754255,3289507.985696,271840.481403,521.261913,-1.928019,2.708344,-91.989276
407172.759255,3289507.979589,271840.145215,521.259524,-1.932927,2.705788,-91.986771
407172.764255,3289507.973474,271839.809030,521.257134,-1.938076,2.703655,-91.984719
407172.769255,3289507.967355,271839.472849,521.254737,-1.943442,2.701522,-91.982666
407172.774255,3289507.961229,271839.136675,521.252330,-1.948807,2.698297,-91.980576
407172.779255,3289507.955096,271838.800497,521.249914,-1.953509,2.696390,-91.978312
407172.784255,3289507.948962,271838.464325,521.247485,-1.958480,2.694447,-91.977141
407172.789256,3289507.942827,271838.128152,521.245048,-1.963411,2.692751,-91.975102
407172.794256,3289507.936685,271837.791984,521.242599,-1.967467,2.690619,-91.973049
407172.799256,3289507.930544,271837.455815,521.240135,-1.971733,2.689587,-91.970814
407172.804256,3289507.924400,271837.119652,521.237652,-1.976476,2.688306,-91.969446
407172.809256,3289507.918252,271836.783495,521.235152,-1.980304,2.686837,-91.967196
407172.814256,3289507.912100,271836.447339,521.232631,-1.983695,2.685150,-91.964939
407172.819256,3289507.905947,271836.111187,521.230087,-1.988427,2.683003,-91.963322
407172.824256,3289507.899787,271835.775035,521.227525,-1.993161,2.681949,-91.961742
407172.829256,3289507.893625,271835.438895,521.224945,-1.997904,2.679795,-91.960344
407172.834256,3289507.887464,271835.102762,521.222350,-2.003947,2.676994,-91.958703
407172.839256,3289507.881301,271834.766635,521.219742,-2.010478,2.674373,-91.958164
407172.844256,3289507.875139,271834.430513,521.217117,-2.017645,2.672422,-91.957209
407172.849256,3289507.868978,271834.094403,521.214471,-2.025248,2.669161,-91.956209
407172.854257,3289507.862810,271833.758293,521.211808,-2.031936,2.666368,-91.954348
407172.859257,3289507.856640,271833.422188,521.209121,-2.038458,2.664192,-91.953604
407172.864257,3289507.850472,271833.086088,521.206413,-2.045427,2.662008,-91.953078
407172.869257,3289507.844299,271832.749993,521.203686,-2.051511,2.659177,-91.952310
407172.874257,3289507.838124,271832.413903,521.200940,-2.057593,2.655690,-91.951518
407172.879257,3289507.831949,271832.077811,521.198171,-2.063884,2.652430,-91.950515
407172.884257,3289507.825772,271831.741721,521.195385,-2.069988,2.649583,-91.950184
407172.889257,3289507.819594,271831.405629,521.192580,-2.076292,2.647626,-91.949446
407172.894257,3289507.813415,271831.069540,521.189754,-2.082636,2.645637,-91.949583
407172.899257,3289507.807237,271830.733453,521.186911,-2.088950,2.643890,-91.949071
407172.904257,3289507.801056,271830.397369,521.184047,-2.094420,2.642120,-91.949216
407172.909257,3289507.794877,271830.061283,521.181162,-2.100299,2.641028,-91.948728
407172.914257,3289507.788699,271829.725199,521.178254,-2.106884,2.640334,-91.949350
407172.919258,3289507.782522,271829.389121,521.175328,-2.112793,2.639874,-91.949542
407172.924258,3289507.776347,271829.053052,521.172384,-2.119138,2.638322,-91.949693
407172.929258,3289507.770176,271828.716989,521.169419,-2.127230,2.636114,-91.949821
407172.934258,3289507.764002,271828.380933,521.166437,-2.135571,2.634100,-91.950611
407172.939258,3289507.757824,271828.044883,521.163437,-2.143653,2.631683,-91.950511
407172.944258,3289507.751640,271827.708833,521.160419,-2.152412,2.630122,-91.950881
407172.949258,3289507.745449,271827.372785,521.157379,-2.161222,2.629394,-91.952376
407172.954258,3289507.739253,271827.036741,521.154317,-2.169784,2.628691,-91.953215
407172.959258,3289507.733048,271826.700702,521.151229,-2.177241,2.626685,-91.953786
